Unnamed: 0,brand,model,color,registration_date,year,price_in_euro,power_kw,power_ps,transmission_type,fuel_type,fuel_consumption_l_100km,fuel_consumption_g_km,mileage_in_km,offer_description
83655,hyundai,Hyundai i30,red,03/2023,2023,39300,206,280,Automatic,Petrol,"8,4 l/100 km",191 g/km,15.0,Fastback FL (MJ23) N Performance Navi Kamera
48548,dacia,Dacia Duster,white,12/2017,2017,11990,92,125,Manual,Petrol,"6,2 l/100 km",138 g/km,77258.0,TCe 125 2WD Comfort
78403,hyundai,Hyundai i30,black,01/2015,2015,9990,73,99,Manual,Petrol,6 l/100 km,139 g/km,54000.0,FIFA World Cup Edition (GD)
72061,ford,Ford Kuga,silver,11/2020,2020,28488,110,150,Manual,Diesel,,- (g/km),24229.0,2.0 EcoBlue Hybrid Titanium X AHK
91258,kia,Kia Sorento,white,11/2020,2020,42990,169,230,Automatic,Hybrid,"6,2 l/100 km",141 g/km,29692.0,1.6 T-GDI Hybrid 4WD Spirit Allwetterreifen
25848,bmw,BMW 320,black,07/2006,2006,4950,120,163,Manual,Diesel,"5,9 l/100 km",- (g/km),298000.0,320d DPF Touring M Paket
50695,dacia,Dacia Spring,red,06/2023,2023,16540,48,65,Automatic,Electric,,0 g/km,5.0,"Extreme Electric 65 Navi, PDC, Kamera"
64035,ford,Ford B-Max,red,09/2016,2016,17180,74,101,Manual,Petrol,"4,9 l/100 km",114 g/km,50450.0,1.5 EcoBoost Titanium*TEMPO*NAVI*XENON*
62568,ford,Ford Focus,blue,01/2015,2015,11490,92,125,Manual,Petrol,"4,8 l/100 km",114 g/km,49000.0,Turnier Business Tempomat-Sitzheizung-PDC
25562,bmw,BMW X5,grey,08/2006,2006,25900,235,320,Automatic,Petrol,,- (g/km),139830.0,4.4i SECURITY GEPANZERT B4 ARMOURED WERKSPANZ
13096,audi,Audi Q5,blue,09/2017,2017,28899,140,190,Automatic,Diesel,,0 g/km,87500.0,2.0 TDI quattro S-Line Exterieur Matrix-Beam Adap
19024,audi,Audi A5,red,01/2020,2020,37400,120,163,Automatic,Diesel,"4,6 l/100 km",- (g/km),39500.0,Cabrio 35 TDI S tronic
38447,bmw,BMW 218,white,03/2018,2018,21300,110,150,Manual,Diesel,"4,3 l/100 km",114 g/km,85000.0,d Cabrio M-Sportpaket*LED*Navi*
43974,citroen,Citroen C3,grey,05/2012,2012,5990,70,95,Manual,Petrol,"6,3 l/100 km",149 g/km,124868.0,Picasso Tendance
11015,audi,Audi A3,white,09/2015,2015,18499,110,150,Manual,Diesel,"3,8 l/100 km",101 g/km,144000.0,Sportback Ambition S-Line 2.0 TDI NAVI~XENON~
12859,audi,Audi TT,blue,04/2017,2017,31500,169,230,Manual,Petrol,6 l/100 km,- (g/km),19500.0,TT Roadster 2.0 TFSI
84451,isuzu,Isuzu D-Max,blue,03/2023,2023,39990,120,163,Manual,Diesel,"7,4 l/100 km",218 g/km,27.0,Space Cab 4x4 LS
98240,mazda,Mazda CX-5,grey,06/2014,2014,6990,110,150,Manual,Diesel,"4,6 l/100 km",119 g/km,192000.0,2.2 SKYACTIV-D SENDO
11489,audi,Audi A8,brown,03/2016,2016,42499,283,385,Automatic,Diesel,"7,3 l/100 km",- (g/km),167000.0,A8 4.2 TDI DPF (clean diesel) quattro tiptro. Lang
7503,audi,Audi A8,grey,11/2013,2013,29900,283,385,Automatic,Diesel,,0 g/km,192000.0,"4.2 TDI quattro top Ausst. u. Zustand, uffr. Schec"
28993,bmw,BMW 318,brown,05/2011,2011,13960,105,143,Manual,Petrol,"6,6 l/100 km",154 g/km,121000.0,Cabrio *Xenon*PDC*inkl. Winterräder* KeyLess
76055,ford,Ford Focus,silver,01/2023,2023,26490,92,125,Manual,Hybrid,"4,3 l/100 km",98 g/km,6.0,Turnier 1.0 EB mHev LED Navi SHZ PDC
74922,ford,Ford Tourneo Connect,blue,06/2023,2023,37390,90,122,Manual,Diesel,"4,9 l/100 km",128 g/km,59.0,"Active PANO,WinterP.,Klimaaut.,"
14700,audi,Audi A4,blue,03/2018,2018,20990,140,190,Automatic,Diesel,"4,8 l/100 km",127 g/km,130240.0,Avant 2.0 TDI S-tronic quattro Sport
74541,ford,Ford EcoSport,silver,10/2022,2022,22990,92,125,Manual,Petrol,5 l/100 km,114 g/km,5990.0,"Titanium 1,0Ltr. 125PS *Sofort verfügbar* HM+PA"
50365,dacia,Dacia Spring,blue,06/2023,2023,18940,48,65,Automatic,Electric,,230 km Reichweite,5.0,"Extreme Electric 65 Navi, PDC, Kamera"
71510,ford,Ford Focus,grey,11/2020,2020,20290,92,125,Manual,Petrol,"5,1 l/100 km",115 g/km,27044.0,Titanium Turnier Navi/Winterpaket/Klimaautom.
84619,jaguar,Jaguar F-Pace,black,01/2017,2017,22980,132,179,Automatic,Diesel,,139 g/km,158784.0,20d AWD Portfolio Leder Navi Pano AHK
22047,audi,Audi A1,blue,01/2023,2023,30888,110,150,Automatic,Petrol,5 l/100 km,139 g/km,10.0,35TFSI 150 S tronic adv Nav LED Key
32066,bmw,BMW 135,blue,07/2014,2014,30000,235,320,Automatic,Petrol,"7,8 l/100 km",- (g/km),94000.0,M135i xDrive Sport-Aut.
46315,citroen,Citroen C3,beige,11/2020,2020,14990,60,82,Manual,Petrol,"4,2 l/100 km",0 g/km,6996.0,1.2 PureTech 82 Feel LED DAB Klima PDC Temp 1.H
55869,fiat,Fiat 500,red,11/2021,2021,14180,51,69,Manual,Petrol,"5,9 l/100 km",134 g/km,41200.0,1.0 GSE Hybrid Dolcevita Panorama-Glasdach
76673,honda,Honda Civic,grey,03/2018,2018,21899,134,182,Automatic,Petrol,"6,1 l/100 km",139 g/km,57400.0,1.5 Prestige AT LED|Navi|Blackline P.
17924,audi,Audi A3,silver,03/2019,2019,19780,110,150,Manual,Petrol,"5,5 l/100 km",125 g/km,71890.0,40 TFSI S tronic Navi/ACC/Xenon/Lane/Shzg/Kli
41547,bmw,BMW X5,grey,12/2021,2021,229000,390,530,Automatic,Petrol,"10,7 l/100 km",243 g/km,26500.0,M50 i Protecion VR6*Werkspanzer*Armoured*B6*
62735,ford,Ford Focus,grey,05/2015,2015,19290,184,250,Manual,Petrol,"6,8 l/100 km",158 g/km,75750.0,Turnier ST 2.0 KLIMA SYNC PDC SHZ NAVI
50413,dacia,Dacia Jogger,brown,03/2023,2023,24499,74,101,Manual,LPG,"6,1 l/100 km",120 g/km,10.0,TCe 100 Extreme LPG-G / Sofort Verfügbar!
19343,audi,Audi A3,silver,03/2020,2020,24500,150,204,Automatic,Hybrid,,43 km Reichweite,31000.0,A3 Sportback sport 40 e-tron
44949,citroen,Citroen Spacetourer,grey,10/2018,2018,41800,130,177,Automatic,Diesel,,- (g/km),64000.0,XL 2.0 BlueHDi 180 EAT8 Business Lounge
88501,kia,Kia Rio,grey,10/2016,2016,9900,62,84,Manual,Petrol,"4,7 l/100 km",109 g/km,76500.0,UEFA Euro 2016
81945,hyundai,Hyundai KONA,blue,03/2021,2021,29950,150,204,Automatic,Electric,,0 g/km,15076.0,EV Style 150KW 1. Hand Navi
65005,ford,Ford Fiesta,blue,06/2017,2017,10900,74,101,Manual,Petrol,- (l/100 km),0 g/km,47826.0,Titanium *Winterpaket*
65291,ford,Ford Mustang,grey,11/2017,2017,24899,233,317,Manual,Petrol,9 l/100 km,199 g/km,83000.0,Basis Coupe KAMERA~NAVI~LEDER~EL.SITZE
17581,audi,Audi S6,black,08/2019,2019,55900,257,349,Automatic,Diesel,"6,5 l/100 km",171 g/km,118100.0,Avant 3.0 TDI QUAT PANO LED VIRT HUD KAM B&O
80444,hyundai,Hyundai i30,white,01/2018,2018,14999,88,120,Manual,Petrol,5 l/100 km,- (g/km),60000.0,1.0 T-GDI Passion
17770,audi,Audi A4,black,05/2019,2019,29900,180,245,Automatic,Petrol,"6,7 l/100 km",173 g/km,75000.0,Avant 45 TFSI S tronic sport S-Line 1.Hand
30894,bmw,BMW 318,white,02/2012,2012,10999,105,143,Manual,Petrol,"6,3 l/100 km",147 g/km,100400.0,3er Touring
19617,audi,Audi A6 allroad,white,01/2020,2020,46590,257,349,Automatic,Diesel,"6,4 l/100 km",168 g/km,146000.0,quattro 55 TDI Massage*MATRIX LED*ACC
51479,dodge,Dodge RAM,grey,11/2019,2019,67890,295,401,Automatic,LPG,,- (g/km),20500.0,1500 Crew Cab Laramie   - Sport   LPG
90370,kia,Kia Sorento,black,01/2019,2019,35699,147,200,Automatic,Diesel,"6,2 l/100 km",163 g/km,36095.0,2.2 CRDi Platinum 4WD LED|Navi|AHK
45018,citroen,Citroen C4,grey,06/2018,2018,16590,96,131,Manual,Petrol,5 l/100 km,119 g/km,80581.0,Grand Picasso/Spacetourer 1.2 PureTech 130SEL
22971,bentley,Bentley Continental GTC,beige,04/2012,2012,94880,423,575,Automatic,Petrol,,- (g/km),90000.0,/Massage/Neckwaermer
69461,ford,Ford Focus,red,09/2019,2019,36950,206,280,Manual,Petrol,"7,9 l/100 km",179 g/km,67475.0,Turnier ST DAB Navi elektr.AHK
26218,bmw,BMW 650,black,10/2007,2007,18850,270,367,Automatic,Petrol,"11,1 l/100 km",267 g/km,244000.0,"i Coupe HeadUp Pano ALPINA Komfortzugang 21"""
27118,bmw,BMW 125,silver,06/2008,2008,15500,160,218,Automatic,Petrol,"8,4 l/100 km",- (g/km),111904.0,125i Cabrio Aut.
3973,audi,Audi A4,silver,04/2008,2008,8900,140,190,Automatic,Diesel,"6,4 l/100 km",- (g/km),150729.0,A4 2.7 TDI DPF multitronic Ambiente
38928,bmw,BMW 530,grey,06/2019,2019,33999,185,252,Automatic,Hybrid,,47 g/km,64742.0,e iP Sport Line Kamera HiFi HUD DisplKey Komf
87188,jeep,Jeep Renegade,white,12/2022,2022,29190,96,131,Automatic,Hybrid,"5,8 l/100 km",131 g/km,300.0,LIMITED e-HYBRID 1.5 GSE DCT NAVI WINTER KAMERA
4826,audi,Audi A4,grey,03/2010,2010,12000,88,120,Manual,Diesel,"5,1 l/100 km",134 g/km,215000.0,Avant 2.0 TDI DPF Ambiente
45759,citroen,Citroen C4 Cactus,white,04/2019,2019,13900,75,102,Manual,Diesel,"3,4 l/100 km",129 g/km,105300.0,BlueHDi 100 Stop&Start Shine
95696,land-rover,Land Rover Discovery Sport,silver,11/2019,2019,33350,177,241,Automatic,Diesel,"5,6 l/100 km",148 g/km,87000.0,R-Dynamic AWD Automatik EU6 dT LED Navi
53316,fiat,Fiat Panda,red,07/2014,2014,11990,63,86,Manual,Petrol,"4,9 l/100 km",114 g/km,98552.0,0.9 Cross 4x4 Rock Klima AHK 1.Hand
46238,citroen,Citroen C3 Aircross,white,05/2020,2020,17422,81,110,Manual,Petrol,"4,8 l/100 km",110 g/km,15125.0,1.2 PureTech 110 Feel Klima+Alu+PDC+SHZ
77440,hyundai,Hyundai iX20,grey,11/2011,2011,5450,66,90,Manual,Petrol,"5,6 l/100 km",- (g/km),144000.0,i30cw 1.4 Classic /KLIMA/EURO5/SCHECKHEFT/
53769,fiat,Fiat Fullback,black,06/2016,2016,24599,133,181,Manual,Diesel,"6,9 l/100 km",180 g/km,79336.0,4x4 Double Cab+LX Launch+Edition+KLIMA+
82005,hyundai,Hyundai NEXO,blue,12/2021,2021,59990,120,163,Automatic,Hydrogen,"0,9 kg/100 km",0 g/km,100.0,Premium Pano *Navi
27645,bmw,BMW 118,black,08/2009,2009,5950,105,143,Manual,Petrol,"7,5 l/100 km",178 g/km,187650.0,I Xenon SSD NAVI PDC SH
61283,ford,Ford Ka/Ka+,black,03/2013,2013,5790,51,69,Unknown,Petrol,"5,3 l/100 km",125 g/km,79000.0,Champions Edition (CCU)
11768,audi,Audi A4,grey,10/2016,2016,20800,110,150,Manual,Diesel,4 l/100 km,- (g/km),54647.0,A4 Avant 2.0 TDI
20570,audi,Audi Q5,blue,03/2022,2022,64410,195,265,Automatic,Hybrid,"7,2 l/100 km",165 g/km,130.0,S-Line 45TFSI / AHK Abn/ 5*J.Gar/UPE = 83000 !
70846,ford,Ford Focus,blue,07/2020,2020,14950,88,120,Manual,Diesel,"3,7 l/100 km",125 g/km,73623.0,Trend 1.5 EcoBlue
7667,audi,Audi A3,red,12/2013,2013,13790,90,122,Manual,Petrol,"5,3 l/100 km",126 g/km,79900.0,Sportback 1.4 Ambiente NAVI XENON LM PDC GRA
66536,ford,Ford Mondeo,white,04/2017,2017,10000,110,150,Automatic,Diesel,"4,9 l/100 km",126 g/km,180000.0,Turnier Titanium 2.0TDCI |1.HAND|EUR6|
8578,audi,Audi A6,grey,01/2014,2014,20949,230,313,Automatic,Diesel,"6,4 l/100 km",170 g/km,193000.0,Lim. 3.0| ACC| HUD| eGSD| eAHK| STANDHEIZUNG|
58592,ford,Ford Focus,blue,10/2007,2007,2500,66,90,Manual,Diesel,,0 g/km,321000.0,"Style,Tempomat ,Klima!Gerne beantworten wir Ihre F"
41479,bmw,BMW 520,grey,05/2021,2021,43990,140,190,Automatic,Diesel,"4,3 l/100 km",131 g/km,51000.0,d xDrive M Sport Navi/Leder/Temp/Kamera/Virt
6766,audi,Audi A1,black,05/2012,2012,13490,90,122,Automatic,Petrol,"5,4 l/100 km",128 g/km,113000.0,Sportback Attraction 1.4 *Schiebedach*Shz*
61076,ford,Ford Transit,red,08/2013,2013,10988,74,101,Manual,Diesel,"7,5 l/100 km",199 g/km,107400.0,Kombi FT 300 L Behindertengerecht #1864
39216,bmw,BMW,red,12/2019,2019,36960,225,306,Automatic,Petrol,"7,1 l/100 km",162 g/km,17970.0,i xDrive Aut. LED+NAVI+PANO+HUD+RFK+VC+ACC+ eSitz.
14350,audi,Audi A6,white,10/2017,2017,31950,200,272,Automatic,Diesel,"5,3 l/100 km",138 g/km,111659.0,Avant 3.0 TDI quattro S Line AHK+LED+Pano+19Z
14688,audi,Audi A4,blue,02/2018,2018,28990,160,218,Automatic,Diesel,"4,6 l/100 km",121 g/km,61916.0,Avant 3.0 TDI S-Line *STHZ*SHZ*AHK*NAV*ACC*LD
7524,audi,Audi A6,grey,04/2013,2013,20880,150,204,Automatic,Diesel,"5,3 l/100 km",139 g/km,99500.0,3.0 TDI Avant/VOLL-LED/T-LEDER/NAVI/PDC/SHZ
